; MoDaHr,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV
; Fuel=,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane
; CZ=,1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,6,6,6,7,7,7,8,8,8,9,9,9,10,10,10,11,11,11,12,12,12,13,13,13,14,14,14,15,15,15,16,16,16
110205,6.920028579,126.423119,103.226775,6.923235089,126.423119,103.226775,6.922045455,126.423119,103.226775,6.913657195,126.423119,103.226775,6.922496843,126.423119,103.226775,6.938478476,126.7684383,103.226775,6.449673653,127.3323198,103.226775,6.922367064,126.7684383,103.226775,6.922685466,126.7684383,103.226775,6.921074184,126.7684383,103.226775,6.914318367,126.423119,103.226775,6.915388092,126.423119,103.226775,6.909738977,126.423119,103.226775,6.91575595,126.7684383,103.226775,6.906954725,126.7684383,103.226775,6.950409425,126.7684383,103.226775
110206,6.935824961,126.423119,103.226775,6.939034606,126.423119,103.226775,6.937843808,126.423119,103.226775,6.929447347,126.423119,103.226775,6.938295638,126.423119,103.226775,6.947075651,126.7684383,103.226775,6.457781678,127.3323198,103.226775,6.930955324,126.7684383,103.226775,6.931273902,126.7684383,103.226775,6.929661728,126.7684383,103.226775,6.930109165,126.423119,103.226775,6.931179936,126.423119,103.226775,6.925525297,126.423119,103.226775,6.924340552,126.7684383,103.226775,6.915534457,126.7684383,103.226775,6.959013202,126.7684383,103.226775
110207,6.939587423,126.423119,103.226775,6.942797815,126.423119,103.226775,6.94160674,126.423119,103.226775,6.933208325,126.423119,103.226775,6.942058675,126.423119,103.226775,6.948494346,126.7684383,103.226775,6.459119654,127.3323198,103.226775,6.932372547,126.7684383,103.226775,6.932691155,126.7684383,103.226775,6.931078834,126.7684383,103.226775,6.933870297,126.423119,103.226775,6.934941317,126.423119,103.226775,6.929285363,126.423119,103.226775,6.925757172,126.7684383,103.226775,6.916950273,126.7684383,103.226775,6.960432986,126.7684383,103.226775
110208,6.924896318,126.423119,103.226775,6.928103794,126.423119,103.226775,6.926913801,126.423119,103.226775,6.918523013,126.423119,103.226775,6.927365325,126.423119,103.226775,6.684449593,126.7684383,103.226775,6.210098163,127.3323198,103.226775,6.668601606,126.7684383,103.226775,6.668914803,126.7684383,103.226775,6.667329865,126.7684383,103.226775,6.919184384,126.423119,103.226775,6.920254432,126.423119,103.226775,6.914603615,126.423119,103.226775,6.662098586,126.7684383,103.226775,6.653441264,126.7684383,103.226775,6.696185468,126.7684383,103.226775
110209,6.772649547,126.423119,103.226775,6.775826804,126.423119,103.226775,6.774648022,126.423119,103.226775,6.766336288,126.423119,103.226775,6.775095293,126.423119,103.226775,6.425829708,126.7684383,103.226775,5.966192883,127.3323198,103.226775,6.410249908,126.7684383,103.226775,6.410557804,126.7684383,103.226775,6.408999688,126.7684383,103.226775,6.766991428,126.423119,103.226775,6.768051394,126.423119,103.226775,6.762453816,126.423119,103.226775,6.403856934,126.7684383,103.226775,6.395346115,126.7684383,103.226775,6.437366984,126.7684383,103.226775
110210,6.571450037,126.423119,103.226775,6.574587359,126.423119,103.226775,6.573423393,126.423119,103.226775,6.565216131,126.423119,103.226775,6.573865042,126.423119,103.226775,6.397840193,126.7684383,103.226775,5.939795878,127.3323198,103.226775,6.382289417,126.7684383,103.226775,6.38259674,126.7684383,103.226775,6.381041527,126.7684383,103.226775,6.565863036,126.423119,103.226775,6.566909679,126.423119,103.226775,6.561382458,126.423119,103.226775,6.375908354,126.7684383,103.226775,6.36741339,126.7684383,103.226775,6.409355975,126.7684383,103.226775
110211,6.485530791,126.423119,103.226775,6.488651059,126.423119,103.226775,6.487493421,126.423119,103.226775,6.479330771,126.423119,103.226775,6.487932669,126.423119,103.226775,6.39310885,126.7684383,103.226775,5.935333732,127.3323198,103.226775,6.377562981,126.7684383,103.226775,6.377870207,126.7684383,103.226775,6.376315484,126.7684383,103.226775,6.47997416,126.423119,103.226775,6.481015114,126.423119,103.226775,6.475517937,126.423119,103.226775,6.37118393,126.7684383,103.226775,6.362691647,126.7684383,103.226775,6.404620999,126.7684383,103.226775
110212,6.389526564,126.423119,103.226775,6.392627776,126.423119,103.226775,6.391477207,126.423119,103.226775,6.383364407,126.423119,103.226775,6.391913773,126.423119,103.226775,6.389721588,126.7684383,103.226775,5.932139195,127.3323198,103.226775,6.374179232,126.7684383,103.226775,6.374486388,126.7684383,103.226775,6.372932017,126.7684383,103.226775,6.384003867,126.423119,103.226775,6.385038464,126.423119,103.226775,6.379574859,126.423119,103.226775,6.367801623,126.7684383,103.226775,6.359311258,126.7684383,103.226775,6.401231136,126.7684383,103.226775
110213,6.414354433,126.423119,103.226775,6.417460573,126.423119,103.226775,6.416308176,126.423119,103.226775,6.408182485,126.423119,103.226775,6.416745436,126.423119,103.226775,6.390673871,126.7684383,103.226775,5.933037296,127.3323198,103.226775,6.375130527,126.7684383,103.226775,6.375437703,126.7684383,103.226775,6.373883233,126.7684383,103.226775,6.40882296,126.423119,103.226775,6.409859201,126.423119,103.226775,6.404386914,126.423119,103.226775,6.368752513,126.7684383,103.226775,6.360261609,126.7684383,103.226775,6.40218415,126.7684383,103.226775
110214,6.465991261,126.423119,103.226775,6.46910765,126.423119,103.226775,6.467951451,126.423119,103.226775,6.459798947,126.423119,103.226775,6.468390153,126.423119,103.226775,6.392734341,126.7684383,103.226775,5.934980532,127.3323198,103.226775,6.37718886,126.7684383,103.226775,6.377496079,126.7684383,103.226775,6.375941395,126.7684383,103.226775,6.460441536,126.423119,103.226775,6.461481196,126.423119,103.226775,6.455990852,126.423119,103.226775,6.37080997,126.7684383,103.226775,6.362317898,126.7684383,103.226775,6.404246202,126.7684383,103.226775
110215,6.468165647,126.423119,103.226775,6.471282468,126.423119,103.226775,6.470126109,126.423119,103.226775,6.461972476,126.423119,103.226775,6.470564871,126.423119,103.226775,6.398582477,126.7684383,103.226775,5.940495928,127.3323198,103.226775,6.383030932,126.7684383,103.226775,6.38333827,126.7684383,103.226775,6.381782979,126.7684383,103.226775,6.462615154,126.423119,103.226775,6.463654958,126.423119,103.226775,6.458163854,126.423119,103.226775,6.376649552,126.7684383,103.226775,6.368154168,126.7684383,103.226775,6.410098829,126.7684383,103.226775
110216,6.51392717,126.423119,103.226775,6.517053074,126.423119,103.226775,6.515893345,126.423119,103.226775,6.50771595,126.423119,103.226775,6.516333386,126.423119,103.226775,6.49663147,126.7684383,103.226775,6.032966262,127.3323198,103.226775,6.480978249,126.7684383,103.226775,6.481287596,126.7684383,103.226775,6.479722137,126.7684383,103.226775,6.508360501,126.423119,103.226775,6.509403336,126.423119,103.226775,6.503896229,126.423119,103.226775,6.474555148,126.7684383,103.226775,6.466004221,126.7684383,103.226775,6.508223115,126.7684383,103.226775
110217,6.923069444,126.423119,103.226775,6.926276558,126.423119,103.226775,6.925086699,126.423119,103.226775,6.916696861,126.423119,103.226775,6.925538173,126.423119,103.226775,6.938445388,126.7684383,103.226775,6.449642448,127.3323198,103.226775,6.92233401,126.7684383,103.226775,6.922652412,126.7684383,103.226775,6.921041133,126.7684383,103.226775,6.917358157,126.423119,103.226775,6.918428084,126.423119,103.226775,6.912777905,126.423119,103.226775,6.91572291,126.7684383,103.226775,6.906921705,126.7684383,103.226775,6.950376311,126.7684383,103.226775
110218,6.936337712,126.423119,103.226775,17.41204594,126.423119,103.226775,6.938356624,126.423119,103.226775,6.929959896,126.423119,103.226775,6.938808468,126.423119,103.226775,6.943601172,126.7684383,103.226775,6.454504885,127.3323198,103.226775,6.927484448,126.7684383,103.226775,6.927802956,126.7684383,103.226775,6.926191142,126.7684383,103.226775,6.930621735,126.423119,103.226775,6.93169254,126.423119,103.226775,6.926037722,126.423119,103.226775,6.920871155,126.7684383,103.226775,6.912067028,126.7684383,103.226775,6.955536055,126.7684383,103.226775
110219,14.99496696,126.423119,103.226775,23.7115751,126.423119,103.226775,15.00212582,126.423119,103.226775,6.931899419,126.423119,103.226775,6.940749053,126.423119,103.226775,6.94422323,126.7684383,103.226775,6.45509155,127.3323198,103.226775,6.928105861,126.7684383,103.226775,6.928424381,126.7684383,103.226775,6.926812503,126.7684383,103.226775,6.932561337,126.423119,103.226775,6.933632271,126.423119,103.226775,6.927976774,126.423119,103.226775,6.921492303,126.7684383,103.226775,6.912687824,126.7684383,103.226775,9.397832639,126.7684383,103.226775
110220,13.24541075,126.423119,103.226775,16.55765177,126.423119,103.226775,14.16144108,126.423119,103.226775,6.931226046,126.423119,103.226775,6.940075311,126.423119,103.226775,6.9441635,126.7684383,103.226775,6.455035219,127.3323198,103.226775,6.928046193,126.7684383,103.226775,6.928364712,126.7684383,103.226775,6.92675284,126.7684383,103.226775,6.931887936,126.423119,103.226775,6.932958826,126.423119,103.226775,6.927303565,126.423119,103.226775,6.92143266,126.7684383,103.226775,6.912628215,126.7684383,103.226775,8.409367005,126.7684383,103.226775
110221,7.498436058,126.423119,103.226775,6.95313632,126.423119,103.226775,6.951944484,126.423119,103.226775,6.943540702,126.423119,103.226775,6.952396708,126.423119,103.226775,6.945951985,126.7684383,103.226775,6.456721944,127.3323198,103.226775,6.929832823,126.7684383,103.226775,6.930151378,126.7684383,103.226775,6.928539321,126.7684383,103.226775,6.944203097,126.423119,103.226775,6.945274802,126.423119,103.226775,6.939615233,126.423119,103.226775,6.923218529,126.7684383,103.226775,6.914413071,126.7684383,103.226775,7.544006298,126.7684383,103.226775
110222,6.952027285,126.423119,103.226775,6.955240146,126.423119,103.226775,6.954048155,126.423119,103.226775,6.94564328,126.423119,103.226775,6.954500438,126.423119,103.226775,6.946656612,126.7684383,103.226775,6.45738648,127.3323198,103.226775,6.930536719,126.7684383,103.226775,6.930855289,126.7684383,103.226775,6.929243159,126.7684383,103.226775,6.946305761,126.423119,103.226775,6.947377606,126.423119,103.226775,6.941717301,126.423119,103.226775,6.923922125,126.7684383,103.226775,6.915116268,126.7684383,103.226775,6.958593841,126.7684383,103.226775
110223,6.95288811,126.423119,103.226775,6.956101142,126.423119,103.226775,6.954909088,126.423119,103.226775,6.946503766,126.423119,103.226775,6.955361395,126.423119,103.226775,6.94681192,126.7684383,103.226775,6.457532952,127.3323198,103.226775,6.930691866,126.7684383,103.226775,6.93101044,126.7684383,103.226775,6.929398293,126.7684383,103.226775,6.947166283,126.423119,103.226775,6.948238184,126.423119,103.226775,6.942577578,126.423119,103.226775,6.924077207,126.7684383,103.226775,6.915271261,126.7684383,103.226775,6.958749269,126.7684383,103.226775
110224,6.952171398,126.423119,103.226775,6.955384288,126.423119,103.226775,6.954192286,126.423119,103.226775,6.945787337,126.423119,103.226775,6.954644573,126.423119,103.226775,6.946750558,126.7684383,103.226775,6.457475082,127.3323198,103.226775,6.930630568,126.7684383,103.226775,6.93094914,126.7684383,103.226775,6.929337,126.7684383,103.226775,6.946449824,126.423119,103.226775,6.947521678,126.423119,103.226775,6.941861323,126.423119,103.226775,6.924015934,126.7684383,103.226775,6.915210024,126.7684383,103.226775,6.958687859,126.7684383,103.226775
110301,6.73831553,126.423119,103.226775,6.741485972,126.423119,103.226775,6.740309718,126.423119,103.226775,6.732015812,126.423119,103.226775,6.74075603,126.423119,103.226775,6.748476772,126.7684383,103.226775,6.27048241,127.3323198,103.226775,6.73256239,126.7684383,103.226775,6.732876899,126.7684383,103.226775,6.731285321,126.7684383,103.226775,6.732669547,126.423119,103.226775,6.73372724,126.423119,103.226775,6.728141667,126.423119,103.226775,6.726032125,126.7684383,103.226775,6.717338533,126.7684383,103.226775,6.760261815,126.7684383,103.226775
110302,6.733518378,126.423119,103.226775,6.736687869,126.423119,103.226775,6.735511969,126.423119,103.226775,6.727220553,126.423119,103.226775,6.735958146,126.423119,103.226775,6.747753493,126.7684383,103.226775,6.269800283,127.3323198,103.226775,6.731839861,126.7684383,103.226775,6.732154354,126.7684383,103.226775,6.730562852,126.7684383,103.226775,6.727874091,126.423119,103.226775,6.728931466,126.423119,103.226775,6.723347572,126.423119,103.226775,6.725309903,126.7684383,103.226775,6.716616721,126.7684383,103.226775,6.75953798,126.7684383,103.226775
110303,6.729857277,126.423119,103.226775,6.73302604,126.423119,103.226775,6.73185041,126.423119,103.226775,6.723560895,126.423119,103.226775,6.732296485,126.423119,103.226775,6.74305986,126.7684383,103.226775,6.265373702,127.3323198,103.226775,6.727151095,126.7684383,103.226775,6.727465492,126.7684383,103.226775,6.725874477,126.7684383,103.226775,6.724214284,126.423119,103.226775,6.725271416,126.423119,103.226775,6.719688802,126.423119,103.226775,6.720623135,126.7684383,103.226775,6.711932611,126.7684383,103.226775,6.754840743,126.7684383,103.226775
110304,6.731298723,126.423119,103.226775,6.734467772,126.423119,103.226775,6.733292036,126.423119,103.226775,6.725001773,126.423119,103.226775,6.733738151,126.423119,103.226775,6.74392137,126.7684383,103.226775,6.266186195,127.3323198,103.226775,6.728011712,126.7684383,103.226775,6.728326127,126.7684383,103.226775,6.726735022,126.7684383,103.226775,6.72565522,126.423119,103.226775,6.726712448,126.423119,103.226775,6.72112933,126.423119,103.226775,6.721483385,126.7684383,103.226775,6.712792374,126.7684383,103.226775,6.755702915,126.7684383,103.226775
110305,6.725655005,126.423119,103.226775,6.728822934,126.423119,103.226775,6.727647613,126.423119,103.226775,6.71936028,126.423119,103.226775,6.72809357,126.423119,103.226775,6.742950308,126.7684383,103.226775,6.265270384,127.3323198,103.226775,6.727041657,126.7684383,103.226775,6.727356053,126.7684383,103.226775,6.725765048,126.7684383,103.226775,6.720013497,126.423119,103.226775,6.721070351,126.423119,103.226775,6.715489206,126.423119,103.226775,6.720513744,126.7684383,103.226775,6.711823282,126.7684383,103.226775,6.754731107,126.7684383,103.226775
110306,6.72330986,126.423119,103.226775,6.726477324,126.423119,103.226775,6.725302176,126.423119,103.226775,6.717016061,126.423119,103.226775,6.725748068,126.423119,103.226775,6.741896869,126.7684383,103.226775,6.264276881,127.3323198,103.226775,6.72598931,126.7684383,103.226775,6.726303684,126.7684383,103.226775,6.724712789,126.7684383,103.226775,6.717669181,126.423119,103.226775,6.718725881,126.423119,103.226775,6.713145556,126.423119,103.226775,6.719461845,126.7684383,103.226775,6.71077198,126.7684383,103.226775,6.753676859,126.7684383,103.226775
110307,6.743243711,126.423119,103.226775,6.746415131,126.423119,103.226775,6.745238515,126.423119,103.226775,6.73694205,126.423119,103.226775,6.745684964,126.423119,103.226775,6.746811923,126.7684383,103.226775,6.268912285,127.3323198,103.226775,6.730899267,126.7684383,103.226775,6.731213742,126.7684383,103.226775,6.729622337,126.7684383,103.226775,6.737595986,126.423119,103.226775,6.738654005,126.423119,103.226775,6.733066709,126.423119,103.226775,6.724369711,126.7684383,103.226775,6.715677061,126.7684383,103.226775,6.758595687,126.7684383,103.226775
110308,5.706151655,126.423119,103.226775,5.709117227,126.423119,103.226775,5.708016982,126.423119,103.226775,5.700259019,126.423119,103.226775,5.708434453,126.423119,103.226775,5.837812219,126.7684383,103.226775,5.41163162,127.3323198,103.226775,5.822842187,126.7684383,103.226775,5.823138033,126.7684383,103.226775,5.821640898,126.7684383,103.226775,5.70087051,126.423119,103.226775,5.701859856,126.423119,103.226775,5.696635218,126.423119,103.226775,5.816699424,126.7684383,103.226775,5.808521704,126.7684383,103.226775,5.848897944,126.7684383,103.226775
110309,5.174954733,126.423119,103.226775,5.177814869,126.423119,103.226775,5.176753741,126.423119,103.226775,5.169271599,126.423119,103.226775,5.17715637,126.423119,103.226775,5.30189565,126.7684383,103.226775,4.906206909,127.3323198,103.226775,5.287481358,126.7684383,103.226775,5.287766221,126.7684383,103.226775,5.286324666,126.7684383,103.226775,5.16986135,126.423119,103.226775,5.170815521,126.423119,103.226775,5.165776636,126.423119,103.226775,5.281566637,126.7684383,103.226775,5.273692503,126.7684383,103.226775,5.312569834,126.7684383,103.226775
110310,5.164838976,126.423119,103.226775,5.167697104,126.423119,103.226775,5.166636721,126.423119,103.226775,5.159159832,126.423119,103.226775,5.167039067,126.423119,103.226775,5.308503768,126.7684383,103.226775,4.912439047,127.3323198,103.226775,5.294082624,126.7684383,103.226775,5.294367623,126.7684383,103.226775,5.292925382,126.7684383,103.226775,5.159749168,126.423119,103.226775,5.16070267,126.423119,103.226775,5.155667321,126.423119,103.226775,5.28816509,126.7684383,103.226775,5.280287213,126.7684383,103.226775,5.319183027,126.7684383,103.226775
110311,5.080991409,126.423119,103.226775,5.083832894,126.423119,103.226775,5.082778686,126.423119,103.226775,5.075345334,126.423119,103.226775,5.083178689,126.423119,103.226775,5.291185653,126.7684383,103.226775,4.896106274,127.3323198,103.226775,5.276782467,126.7684383,103.226775,5.277067111,126.7684383,103.226775,5.275626666,126.7684383,103.226775,5.075931239,126.423119,103.226775,5.076879188,126.423119,103.226775,5.07187316,126.423119,103.226775,5.270872303,126.7684383,103.226775,5.263004236,126.7684383,103.226775,5.301851612,126.7684383,103.226775
110312,5.034817253,126.423119,103.226775,5.037649574,126.423119,103.226775,5.036598766,126.423119,103.226775,5.029189389,126.423119,103.226775,5.036997479,126.423119,103.226775,5.280860994,126.7684383,103.226775,4.886369054,127.3323198,103.226775,5.266468515,126.7684383,103.226775,5.266752947,126.7684383,103.226775,5.265313574,126.7684383,103.226775,5.029773404,126.423119,103.226775,5.030718296,126.423119,103.226775,5.025728414,126.423119,103.226775,5.260562744,126.7684383,103.226775,5.252700526,126.7684383,103.226775,5.291519026,126.7684383,103.226775
110313,5.068746686,126.423119,103.226775,5.071585741,126.423119,103.226775,5.070532434,126.423119,103.226775,5.06310544,126.423119,103.226775,5.070932095,126.423119,103.226775,5.294388865,126.7684383,103.226775,4.899127235,127.3323198,103.226775,5.279982358,126.7684383,103.226775,5.280267067,126.7684383,103.226775,5.278826291,126.7684383,103.226775,5.063690843,126.423119,103.226775,5.064637982,126.423119,103.226775,5.059636236,126.423119,103.226775,5.274070831,126.7684383,103.226775,5.266200949,126.7684383,103.226775,5.305057285,126.7684383,103.226775
110314,5.083145942,126.423119,103.226775,5.085987855,126.423119,103.226775,5.084933488,126.423119,103.226775,5.077499017,126.423119,103.226775,5.085333551,126.423119,103.226775,5.324230486,126.7684383,103.226775,4.927270968,127.3323198,103.226775,5.309793034,126.7684383,103.226775,5.310078354,126.7684383,103.226775,5.308634483,126.7684383,103.226775,5.07808501,126.423119,103.226775,5.079033102,126.423119,103.226775,5.074026321,126.423119,103.226775,5.303868808,126.7684383,103.226775,5.295982022,126.7684383,103.226775,5.334921822,126.7684383,103.226775
110315,5.094649623,126.423119,103.226775,5.097493819,126.423119,103.226775,5.096438605,126.423119,103.226775,5.088998161,126.423119,103.226775,5.09683899,126.423119,103.226775,5.295597641,126.7684383,103.226775,4.900267236,127.3323198,103.226775,5.281189881,126.7684383,103.226775,5.281474615,126.7684383,103.226775,5.280033712,126.7684383,103.226775,5.089584624,126.423119,103.226775,5.090533478,126.423119,103.226775,5.085522674,126.423119,103.226775,5.275277839,126.7684383,103.226775,5.267407272,126.7684383,103.226775,5.306266989,126.7684383,103.226775
110316,5.145278576,126.423119,103.226775,5.148132822,126.423119,103.226775,5.147073879,126.423119,103.226775,5.139607146,126.423119,103.226775,5.147475679,126.423119,103.226775,5.41446208,126.7684383,103.226775,5.012368686,127.3323198,103.226775,5.399931058,126.7684383,103.226775,5.400218228,126.7684383,103.226775,5.398764998,126.7684383,103.226775,5.140195682,126.423119,103.226775,5.141147888,126.423119,103.226775,5.13611938,126.423119,103.226775,5.393968437,126.7684383,103.226775,5.386030537,126.7684383,103.226775,5.425222706,126.7684383,103.226775
110317,34.52183473,126.423119,103.226775,5.678731181,126.423119,103.226775,5.677633173,126.423119,103.226775,5.669890986,126.423119,103.226775,5.678049796,126.423119,103.226775,6.378921651,126.7684383,103.226775,5.921953738,127.3323198,103.226775,6.363390494,126.7684383,103.226775,6.363697429,126.7684383,103.226775,6.362144178,126.7684383,103.226775,5.670501233,126.423119,103.226775,5.671488567,126.423119,103.226775,5.666274553,126.423119,103.226775,6.357017481,126.7684383,103.226775,6.348533234,126.7684383,103.226775,6.390422905,126.7684383,103.226775
110318,53.70244006,126.423119,103.226775,5.723837982,126.423119,103.226775,5.722736653,126.423119,103.226775,5.714971049,126.423119,103.226775,5.723154535,126.423119,103.226775,6.389831253,126.7684383,103.226775,5.93224262,127.3323198,103.226775,6.374288783,126.7684383,103.226775,6.374595941,126.7684383,103.226775,6.373041558,126.7684383,103.226775,5.715583142,126.423119,103.226775,5.716573462,126.423119,103.226775,5.711343677,126.423119,103.226775,6.367911127,126.7684383,103.226775,6.3594207,126.7684383,103.226775,8.728093145,126.7684383,103.226775
110319,48.05478579,126.423119,103.226775,5.727821132,126.423119,103.226775,5.72671951,126.423119,103.226775,5.718951838,126.423119,103.226775,5.727137503,126.423119,103.226775,6.391196462,126.7684383,103.226775,5.933530153,127.3323198,103.226775,6.375652576,126.7684383,103.226775,6.375959763,126.7684383,103.226775,6.374405238,126.7684383,103.226775,5.719564094,126.423119,103.226775,5.720554678,126.423119,103.226775,5.7153235,126.423119,103.226775,6.36927434,126.7684383,103.226775,6.360783139,126.7684383,103.226775,14.39745443,126.7684383,103.226775
110320,47.74226127,126.423119,103.226775,5.737401236,126.423119,103.226775,5.736298908,126.423119,103.226775,5.728526263,126.423119,103.226775,5.73671717,126.423119,103.226775,6.391643614,126.7684383,103.226775,5.933951864,127.3323198,103.226775,6.376099265,126.7684383,103.226775,6.376406461,126.7684383,103.226775,6.37485189,126.7684383,103.226775,5.729138911,126.423119,103.226775,5.730130129,126.423119,103.226775,5.724895603,126.423119,103.226775,6.369720838,126.7684383,103.226775,6.361229384,126.7684383,103.226775,13.25393576,126.7684383,103.226775
110321,37.16210432,126.423119,103.226775,5.738884961,126.423119,103.226775,5.737782525,126.423119,103.226775,5.730009109,126.423119,103.226775,5.738200827,126.423119,103.226775,6.391833557,126.7684383,103.226775,5.934130999,127.3323198,103.226775,6.37628901,126.7684383,103.226775,6.37659621,126.7684383,103.226775,6.375041619,126.7684383,103.226775,5.730621818,126.423119,103.226775,5.731613134,126.423119,103.226775,5.726378089,126.423119,103.226775,6.369910503,126.7684383,103.226775,6.361418941,126.7684383,103.226775,12.82937441,126.7684383,103.226775
110322,22.12498639,126.423119,103.226775,5.740890574,126.423119,103.226775,5.739787989,126.423119,103.226775,5.732013532,126.423119,103.226775,5.740206348,126.423119,103.226775,6.392004444,126.7684383,103.226775,5.934292164,127.3323198,103.226775,6.376459721,126.7684383,103.226775,6.376766924,126.7684383,103.226775,6.375212315,126.7684383,103.226775,5.732626323,126.423119,103.226775,5.733617772,126.423119,103.226775,5.728382026,126.423119,103.226775,6.37008114,126.7684383,103.226775,6.361589482,126.7684383,103.226775,8.425001975,126.7684383,103.226775
110323,5.740349209,126.423119,103.226775,5.743321568,126.423119,103.226775,5.742218805,126.423119,103.226775,5.734443086,126.423119,103.226775,5.742637232,126.423119,103.226775,6.392808,126.7684383,103.226775,5.93505,127.3323198,103.226775,6.377262443,126.7684383,103.226775,6.377569663,126.7684383,103.226775,6.376014971,126.7684383,103.226775,5.735055976,126.423119,103.226775,5.736047586,126.423119,103.226775,5.73081099,126.423119,103.226775,6.370883521,126.7684383,103.226775,6.362391408,126.7684383,103.226775,6.404319918,126.7684383,103.226775
110324,5.746753741,126.423119,103.226775,5.749727372,126.423119,103.226775,5.748624137,126.423119,103.226775,5.740845092,126.423119,103.226775,5.749042743,126.423119,103.226775,6.395266374,126.7684383,103.226775,5.937368501,127.3323198,103.226775,6.379718268,126.7684383,103.226775,6.380025538,126.7684383,103.226775,6.378470591,126.7684383,103.226775,5.741458245,126.423119,103.226775,5.742450279,126.423119,103.226775,5.737211443,126.423119,103.226775,6.3733383,126.7684383,103.226775,6.364844794,126.7684383,103.226775,6.40678018,126.7684383,103.226775
110401,6.387815081,126.423119,103.226775,6.390915953,126.423119,103.226775,6.389765511,126.423119,103.226775,6.381653599,126.423119,103.226775,6.390202028,126.423119,103.226775,6.507508748,126.7684383,103.226775,6.043224659,127.3323198,103.226775,6.491844247,126.7684383,103.226775,6.492153818,126.7684383,103.226775,6.490587231,126.7684383,103.226775,6.382292989,126.423119,103.226775,6.383327472,126.423119,103.226775,6.377864466,126.423119,103.226775,6.485416518,126.7684383,103.226775,6.476859429,126.7684383,103.226775,6.519108747,126.7684383,103.226775
110402,6.386558127,126.423119,103.226775,6.38965875,126.423119,103.226775,6.3885084,126.423119,103.226775,6.380397141,126.423119,103.226775,6.388944882,126.423119,103.226775,6.507438619,126.7684383,103.226775,6.04315852,127.3323198,103.226775,6.491774191,126.7684383,103.226775,6.49208376,126.7684383,103.226775,6.49051718,126.7684383,103.226775,6.381036479,126.423119,103.226775,6.38207088,126.423119,103.226775,6.376608312,126.423119,103.226775,6.485346491,126.7684383,103.226775,6.476789442,126.7684383,103.226775,6.519038564,126.7684383,103.226775
110403,6.375253879,126.423119,103.226775,6.378352258,126.423119,103.226775,6.37720274,126.423119,103.226775,6.369097351,126.423119,103.226775,6.377638907,126.423119,103.226775,6.506141589,126.7684383,103.226775,6.041935287,127.3323198,103.226775,6.490478506,126.7684383,103.226775,6.490788049,126.7684383,103.226775,6.489221603,126.7684383,103.226775,6.369736227,126.423119,103.226775,6.370769879,126.423119,103.226775,6.365311264,126.423119,103.226775,6.484051359,126.7684383,103.226775,6.475495044,126.7684383,103.226775,6.517740538,126.7684383,103.226775
110404,6.369668225,126.423119,103.226775,6.372765496,126.423119,103.226775,6.371616389,126.423119,103.226775,6.363513901,126.423119,103.226775,6.3720524,126.423119,103.226775,6.506004726,126.7684383,103.226775,6.041806211,127.3323198,103.226775,6.490341785,126.7684383,103.226775,6.490651324,126.7684383,103.226775,6.489084893,126.7684383,103.226775,6.364152547,126.423119,103.226775,6.365185829,126.423119,103.226775,6.359729168,126.423119,103.226775,6.483914695,126.7684383,103.226775,6.475358458,126.7684383,103.226775,6.517603569,126.7684383,103.226775
110405,6.372176436,126.423119,103.226775,6.375274205,126.423119,103.226775,6.374124914,126.423119,103.226775,6.366021123,126.423119,103.226775,6.374560995,126.423119,103.226775,6.505987988,126.7684383,103.226775,6.041790425,127.3323198,103.226775,6.490325064,126.7684383,103.226775,6.490634603,126.7684383,103.226775,6.489068174,126.7684383,103.226775,6.366659872,126.423119,103.226775,6.36769332,126.423119,103.226775,6.362235782,126.423119,103.226775,6.483897982,126.7684383,103.226775,6.475341755,126.7684383,103.226775,6.517586819,126.7684383,103.226775
110406,6.370416745,126.423119,103.226775,6.373514164,126.423119,103.226775,6.372365002,126.423119,103.226775,6.364262125,126.423119,103.226775,6.372801034,126.423119,103.226775,6.505780516,126.7684383,103.226775,6.041594758,127.3323198,103.226775,6.490117808,126.7684383,103.226775,6.490427343,126.7684383,103.226775,6.488860935,126.7684383,103.226775,6.364900802,126.423119,103.226775,6.365934134,126.423119,103.226775,6.360477211,126.423119,103.226775,6.483690814,126.7684383,103.226775,6.475134704,126.7684383,103.226775,6.517379188,126.7684383,103.226775
